ped_id,n_overlap_frames,frame_start,frame_end,ade,fde,rmse_pos,mae_x,mae_y,speed_mae,speed_rmse,path_length_gt,path_length_sim,path_length_abs_error,final_speed_gt,final_speed_sim,final_speed_abs_error,min_pedveh_dist_gt,min_pedveh_dist_sim,min_pedveh_dist_abs_error,collision_gt,collision_sim,collision_match,pred_mode,pred_mode_name,prob_aggressive,prob_regular,prob_cautious,prob_following
1,421,311,731,5.0920735052534,0.005004565264514392,5.7960077166957955,5.073090122701883,0.29608495474155017,0.6846682992710714,0.8010589815595025,14.700633919668725,15.77608025137961,1.0754463317108858,1.2134991048260573,0.028379510940002954,1.1851195938860544,3.3975176991099323,3.1146863048211837,0.2828313942887486,False,False,True,3,following,0.0002365053223911,0.1768209040164947,0.0098225036635994,0.8131200671195984
2,421,311,731,4.837236367254415,0.0024187556522417956,5.57124461279335,4.829543735763883,0.2307421391334464,0.7125388319586157,0.7925038451446533,13.55617561539404,13.717831377812846,0.16165576241880686,1.035825019211625,0.0014403384909106773,1.0343846807207142,2.1273385543843837,1.7163809437096411,0.41095761067474257,False,False,True,3,following,0.000292157928925,0.1713579148054123,0.0154383378103375,0.8129116296768188
3,421,311,731,4.7845471581897066,0.07106479614580022,5.546974948665274,4.750315079070719,0.46126605929581455,0.7226458884622456,0.8185374420923183,14.470831639916781,14.900021723354872,0.4291900834380904,0.9330170509724666,0.004343892667281065,0.9286731583051855,3.5244144912231574,2.101520234891085,1.4228942563320723,False,False,True,3,following,8.479212556267157e-05,0.1287968903779983,0.0049743955023586,0.8661438822746277
4,421,311,731,4.739759629603185,0.013217245682991423,5.482593738609001,4.716183986408412,0.4249119882521065,0.6957357866167161,0.8004478202188793,14.42534290177575,14.769170114173628,0.34382721239787806,1.0219870004759135,0.025401526051466235,0.9965854744244472,1.8428906309548672,1.1380904898045896,0.7048001411502776,False,False,True,3,following,0.0004375986172817,0.2204968184232711,0.0192653965204954,0.7598001956939697
5,421,311,731,4.815474427690342,0.001501636695334839,5.5752160997506035,4.7430424359442975,0.7868496625130456,0.6915768889153306,0.7954835838596757,14.131137196317392,13.680590240307648,0.4505469560097435,1.0549572083928733,0.014862377222058416,1.040094831170815,2.213786158688441,0.5612952971544126,1.6524908615340284,False,True,False,3,following,0.0002488166210241,0.1652065068483352,0.0101098092272877,0.8244348764419556
6,421,311,731,4.86998027694762,0.002191747770779093,5.563660399613596,4.737387594676069,0.8478523091162793,0.7604520144143699,0.8180312620770559,14.37389012940158,15.640019575847116,1.266129446445536,1.02751104291659,0.10708688221042267,0.9204241607061672,3.4058963597187115,1.2476587376512347,2.158237622067477,False,False,True,3,following,0.0402814261615276,0.3972939848899841,0.0839409679174423,0.4784836173057556
7,421,311,731,4.99480689279443,0.015118879097507046,5.737366156135605,4.8184599221077145,1.0431150781389074,0.7590329397912239,0.8419169990678758,14.449236742194545,14.823200934801244,0.37396419260669944,1.1053704540922076,0.061278729624203096,1.0440917244680046,2.812442543591004,1.3416552431983424,1.4707873003926617,False,False,True,1,regular,0.0646310448646545,0.4309616684913635,0.0737958699464798,0.4306114315986633
8,421,311,731,4.964551535379264,0.020268685554024987,5.617070967295412,4.798410920527275,1.047252533734956,0.6830102478862401,0.7647103386007656,13.089619921839537,14.344434375723006,1.2548144538834691,1.2414226776972925,0.2559303129620347,0.9854923647352578,1.9061919892051835,0.6971734838854093,1.2090185053197742,False,True,False,3,following,0.033296875655651,0.4351398944854736,0.0309668518602848,0.5005964040756226
